url_length,has_https,dot_count,hyphen_count,at_count,double_slash,digit_count,domain_length,path_depth,has_query,has_suspicious_tld,has_ip,has_phishing_keyword,has_gambling_keyword,has_brand_spoofing,subdomain_length,subdomain_count,domain_entropy,special_chars,path_length,digit_ratio_url,has_port,has_redirect,consonant_ratio,query_length,query_params,has_fragment,label
38,1,4,0,0,0,0,7,1,0,0,0,0,0,0,6,1,2.5216,0,10,0.0,0,0,0.5714,0,0,0,0
122,1,4,0,0,0,0,7,4,1,0,0,0,0,0,0,0,2.5216,8,62,0.0902,0,0,0.7143,36,2,0,1
19,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2.5216,0,0,0.0,0,0,0.7143,0,0,0,0
37,1,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2.75,0,13,0.0541,0,0,0.625,0,0,0,1
18,0,1,0,0,0,2,7,0,0,0,0,0,1,0,0,0,2.2359,0,0,0.1111,0,0,0.6,0,0,0,2
25,1,2,0,0,0,0,6,0,0,1,0,0,1,0,5,1,2.2516,0,0,0.0,0,0,0.5,0,0,0,2
23,0,2,0,0,0,0,5,0,0,0,0,0,1,0,5,1,2.3219,0,0,0.0,0,0,0.6,0,0,0,2
27,0,1,2,0,0,1,16,0,0,0,0,0,1,0,0,0,3.5,2,0,0.037,0,0,0.7692,0,0,0,2
44,1,1,0,0,0,0,14,1,1,0,0,0,0,0,0,0,3.0391,2,5,0.0,0,0,0.7143,12,1,0,0
31,1,3,0,0,0,0,3,1,0,0,0,0,0,0,6,1,1.585,0,7,0.0,0,0,0.6667,0,0,0,0
69,0,3,0,0,0,0,15,5,0,0,0,0,0,0,4,1,3.0062,0,38,0.0145,0,0,0.6667,0,0,0,1
35,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2.75,2,8,0.0857,0,0,0.625,6,1,0,0
73,1,2,1,0,0,0,12,1,0,0,0,0,0,0,14,1,3.0221,5,34,0.0411,0,0,0.6667,0,0,0,1
25,1,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.085,1,0,0.0,0,0,0.6364,0,0,0,2
47,1,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,2.914,3,8,0.0,0,0,0.6364,16,1,0,0
22,1,2,0,0,0,0,3,0,0,0,0,0,0,0,7,1,1.585,0,0,0.0,0,0,0.6667,0,0,0,0
17,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.2516,0,0,0.0,0,0,0.5,0,0,0,2
83,1,3,0,0,0,0,4,0,0,1,0,0,0,0,64,2,2.0,0,1,0.0843,0,0,0.75,0,0,0,1
19,0,1,0,0,0,3,8,0,0,0,0,0,1,0,0,0,3.0,0,0,0.1579,0,0,0.6,0,0,0,2
48,1,2,0,0,0,0,3,1,1,0,0,0,0,0,13,1,1.585,2,10,0.0,0,0,0.6667,9,1,0,0
17,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.3219,0,0,0.0,0,0,0.6,0,0,0,0
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
26,1,2,1,0,0,0,3,0,0,0,0,0,0,0,9,1,1.585,1,1,0.0,0,0,0.6667,0,0,0,1
25,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,10,0.28,0,0,0.75,0,0,0,1
40,1,2,0,0,0,0,6,0,0,0,0,0,0,0,20,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
178,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,13,108,0.0843,0,0,0.5,46,4,0,1
24,1,1,0,0,0,1,11,0,0,0,0,0,1,0,0,0,3.2776,0,0,0.0417,0,0,0.8,0,0,0,2
15,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,1.0,0,0,0,0
26,0,1,1,0,0,3,14,0,0,0,0,0,1,0,0,0,3.5216,1,0,0.1154,0,0,0.6,0,0,0,2
27,1,2,0,0,0,0,3,0,0,0,0,0,0,0,10,1,1.585,0,1,0.037,0,0,0.6667,0,0,0,1
52,1,1,1,0,0,0,5,3,1,0,0,0,0,0,0,0,2.3219,3,22,0.0,0,0,0.75,12,1,0,0
36,1,3,0,0,0,0,8,1,0,0,0,0,0,0,4,1,2.1556,0,9,0.0,0,0,0.625,0,0,0,0
41,1,2,2,0,0,0,6,0,0,0,0,0,0,0,21,1,2.2516,2,1,0.1463,0,0,0.6667,0,0,0,1
25,1,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,3.0958,0,3,0.0,0,0,0.7273,0,0,0,1
17,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.5216,0,0,0.0,0,0,0.7143,0,0,0,2
38,1,3,0,0,0,0,4,1,0,0,0,0,0,0,9,1,2.0,0,10,0.0,0,0,0.75,0,0,0,0
37,1,3,0,0,0,0,4,1,0,0,0,0,0,0,9,1,2.0,0,9,0.0,0,0,1.0,0,0,0,0
23,1,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.2776,1,0,0.0,0,0,0.6,0,0,0,2
38,1,3,0,0,0,0,4,1,0,0,0,0,0,0,6,1,2.0,0,13,0.0,0,0,0.75,0,0,0,0
40,1,3,0,0,0,0,5,1,0,0,0,0,0,0,12,1,2.3219,0,8,0.0,0,0,0.6,0,0,0,0
42,1,2,0,0,0,0,6,0,0,0,0,0,0,0,22,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
33,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2.1556,2,5,0.0,0,0,0.625,7,1,0,0
190,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,10,108,0.1105,0,0,0.5,58,4,0,1
19,0,1,0,0,0,0,7,0,0,1,0,0,1,0,0,0,2.1281,0,0,0.0,0,0,0.5714,0,0,0,2
21,1,1,0,0,0,1,9,0,0,1,0,0,1,0,0,0,3.1699,0,0,0.0476,0,0,0.75,0,0,0,2
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.087,0,0,0.3333,0,0,0,1
21,1,1,1,0,0,0,9,0,0,0,0,0,1,0,0,0,3.1699,1,0,0.0,0,0,0.5,0,0,0,2
33,1,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,2.7255,2,5,0.0303,0,0,0.3333,6,1,0,0
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0455,0,0,0.75,0,0,0,1
34,1,1,0,0,0,0,6,2,0,0,0,0,1,0,0,0,2.585,1,17,0.0,0,0,0.6667,0,0,0,2
23,1,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,3.2516,0,0,0.0,0,0,0.6667,0,0,0,2
25,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,2.585,0,9,0.0,0,0,0.5,0,0,0,2
21,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3.1699,0,0,0.0,0,0,0.6667,0,0,0,0
14,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1.585,0,0,0.0,0,0,0.6667,0,0,0,2
25,0,1,1,0,0,0,11,0,0,1,0,0,1,0,0,0,3.2776,1,0,0.0,0,0,0.5,0,0,0,2
19,1,2,0,0,0,0,3,0,0,0,0,0,0,0,4,1,1.585,0,0,0.0,0,0,0.3333,0,0,0,0
24,0,1,1,0,0,2,13,0,0,1,0,0,1,0,0,0,3.3927,1,0,0.0833,0,0,0.6,0,0,0,2
30,1,3,0,0,0,0,3,1,0,0,0,0,0,0,6,1,1.585,0,6,0.0,0,0,0.6667,0,0,0,0
26,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3.3788,0,0,0.0,0,0,0.5714,0,0,0,0
20,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2.9477,0,0,0.0,0,0,0.6667,0,0,0,0
45,1,1,0,0,0,0,16,1,1,0,0,0,0,0,0,0,3.25,2,5,0.0,0,0,0.6875,12,1,0,0
49,1,1,0,0,0,0,16,1,1,0,0,0,0,0,0,0,3.4528,2,8,0.0,0,0,0.625,12,1,0,0
37,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1.8424,2,8,0.0,0,0,0.5714,9,1,0,0
20,1,1,0,0,0,2,7,0,0,1,0,0,1,0,0,0,2.5216,0,0,0.1,0,0,0.6,0,0,0,2
33,1,4,0,0,0,0,4,1,0,0,0,0,0,0,4,1,2.0,0,10,0.0,0,0,0.75,0,0,0,0
62,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,11,0.3387,0,0,1.0,0,0,0,1
41,1,2,0,0,0,0,6,0,0,0,0,0,0,0,21,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
27,1,3,0,0,0,0,3,1,0,0,0,0,0,0,4,1,0.9183,0,5,0.0,0,0,0.3333,0,0,0,0
46,1,1,0,0,0,0,16,1,1,0,0,0,0,0,0,0,3.25,2,9,0.0,0,0,0.625,8,1,0,0
60,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,9,0.35,0,0,1.0,0,0,0,1
47,1,2,0,0,0,0,6,3,0,0,0,0,0,0,5,1,1.9183,2,23,0.0,0,0,0.5,0,0,0,1
27,1,1,1,0,0,3,12,0,0,1,0,0,1,0,0,0,3.4183,1,0,0.1111,0,0,0.75,0,0,0,2
42,1,1,0,0,0,0,20,1,0,0,0,1,0,0,0,0,3.1842,0,10,0.0,0,0,0.6,0,0,0,0
23,1,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,2.7322,0,0,0.0,0,0,0.5455,0,0,0,2
62,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,11,0.3387,0,0,1.0,0,0,0,1
26,1,1,1,0,0,0,13,0,0,1,0,0,1,0,0,0,3.027,1,0,0.0,0,0,0.5,0,0,0,2
23,0,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,2.9183,1,0,0.0,0,0,0.5455,0,0,0,2
23,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2.3219,0,7,0.0435,0,0,0.4,0,0,0,1
27,1,2,1,0,0,0,3,0,0,0,0,0,0,0,10,1,1.585,1,1,0.1852,0,0,0.6667,0,0,0,1
27,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1.585,0,6,0.0,0,0,0.6667,0,0,0,0
35,1,3,0,0,0,0,7,1,0,0,0,0,0,0,3,1,2.5216,0,10,0.0,0,0,0.5714,0,0,0,0
24,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,3.2516,1,0,0.0,0,0,0.5455,0,0,0,0
33,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.585,0,9,0.0,0,0,0.6667,0,0,0,0
106,1,3,0,0,0,0,7,4,1,0,0,0,0,0,0,0,2.5216,5,46,0.1604,0,0,0.7143,36,2,0,1
178,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,10,108,0.1067,0,0,0.5,46,4,0,1
28,1,2,0,0,0,0,9,0,0,1,0,0,1,0,5,1,2.9477,0,0,0.0,0,0,0.7778,0,0,0,2
24,0,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.085,1,0,0.0,0,0,0.6364,0,0,0,2
79,1,3,0,0,0,0,19,1,1,0,0,0,0,0,0,0,3.2211,2,9,0.3165,0,0,0.5789,38,1,0,1
41,1,3,0,0,0,0,11,1,0,0,0,0,0,0,7,1,2.914,0,8,0.0,0,0,0.6364,0,0,0,0
34,1,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,1.585,1,20,0.0,0,0,1.0,0,0,0,1
57,1,2,0,0,0,0,6,0,0,0,0,0,0,0,37,1,2.2516,0,1,0.2632,0,0,0.6667,0,0,0,1
25,0,1,2,0,0,0,14,0,0,0,0,0,1,0,0,0,3.3249,2,0,0.0,0,0,0.5,0,0,0,2
49,1,1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,2.8464,2,8,0.0,0,0,0.6,18,1,0,0
36,1,3,0,0,0,0,11,1,0,0,0,0,0,0,4,1,2.5503,0,6,0.0,0,0,0.6364,0,0,0,0
31,1,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,2.5503,0,8,0.0,0,0,0.6364,0,0,0,1
25,1,2,0,0,0,0,6,0,0,0,0,0,1,0,6,1,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
31,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,1.9219,0,5,0.0,0,0,0.6,0,0,0,0
32,1,3,0,0,0,0,6,1,0,0,0,0,0,0,3,1,2.2516,0,8,0.0,0,0,0.6667,0,0,0,0
38,1,1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,3.1219,2,9,0.0263,0,0,0.6,6,1,0,0
20,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2.6416,0,0,0.0,0,0,0.5556,0,0,0,0
27,0,1,1,0,0,0,16,0,0,0,0,0,1,0,0,0,3.0306,1,0,0.0,0,0,0.4667,0,0,0,2
23,1,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,3.1219,1,1,0.0,0,0,0.5556,0,0,0,1
39,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,1.9219,0,13,0.0,0,0,0.6,0,0,0,0
35,1,1,3,0,0,0,20,0,0,1,0,0,1,0,0,0,3.4464,3,0,0.0,0,0,0.5882,0,0,0,2
38,1,2,0,0,0,0,2,1,1,0,0,0,0,0,7,1,1.0,2,9,0.0,0,0,0.5,7,1,0,0
31,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3.5369,0,0,0.0,0,0,0.7368,0,0,0,0
39,1,1,0,0,0,0,12,1,1,0,0,0,0,0,0,0,3.085,2,8,0.0256,0,0,0.6667,6,1,0,0
24,1,1,1,0,0,0,12,0,0,0,0,0,1,0,0,0,3.0221,1,0,0.0,0,0,0.7273,0,0,0,2
25,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3.0,0,1,0.0,0,0,1.0,0,0,0,1
20,0,1,0,0,0,0,6,0,0,1,0,0,1,0,0,0,2.2516,0,0,0.0,0,0,0.6667,0,0,0,2
35,1,3,0,0,0,0,4,1,0,0,0,0,0,0,11,1,2.0,0,5,0.0,0,0,0.5,0,0,0,0
22,1,1,0,0,0,4,11,0,0,0,0,0,1,0,0,0,3.2776,0,0,0.1818,0,0,0.7143,0,0,0,2
60,1,1,2,0,0,9,30,1,1,0,0,0,0,0,0,0,4.1899,4,9,0.15,0,0,0.7368,9,1,0,0
19,0,1,0,0,0,2,7,0,0,0,0,0,1,0,0,0,2.5216,0,0,0.1053,0,0,0.6,0,0,0,2
39,1,3,0,0,0,0,4,1,0,0,0,0,0,0,11,1,2.0,0,9,0.0,0,0,0.5,0,0,0,0
31,1,1,2,0,0,0,18,0,0,1,0,0,1,0,0,0,3.5033,2,0,0.0,0,0,0.5625,0,0,0,2
25,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3.3927,0,0,0.0,0,0,0.7692,0,0,0,0
21,0,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0,3.3219,1,0,0.0,0,0,0.5556,0,0,0,2
21,0,1,0,0,0,4,10,0,0,0,0,0,1,0,0,0,2.9219,0,0,0.1905,0,0,0.6667,0,0,0,2
21,0,1,0,0,0,0,10,0,0,1,0,0,1,0,0,0,2.9219,0,0,0.0,0,0,0.5,0,0,0,2
208,1,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,2.914,3,1,0.0962,0,0,0.4545,180,1,0,1
146,1,3,0,0,0,0,6,4,1,0,0,0,0,0,4,1,1.9183,9,64,0.089,0,0,0.5,58,4,0,1
39,1,1,0,0,0,0,7,1,1,0,0,0,1,0,0,0,2.2359,2,7,0.0,0,0,0.5714,12,1,0,2
25,1,2,1,0,0,0,3,0,0,0,0,0,0,0,8,1,1.585,1,1,0.0,0,0,0.6667,0,0,0,1
17,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.3219,0,0,0.0,0,0,0.8,0,0,0,0
49,1,2,2,0,0,0,6,0,0,0,0,1,0,0,29,1,2.2516,2,1,0.2041,0,0,0.6667,0,0,0,1
35,1,3,0,0,0,0,4,1,0,0,0,0,0,0,4,1,2.0,0,12,0.0,0,0,0.5,0,0,0,0
25,0,1,1,0,0,0,14,0,0,0,0,0,1,0,0,0,3.5216,1,0,0.0,0,0,0.6923,0,0,0,2
131,1,2,0,0,0,0,6,4,1,0,0,0,0,0,4,1,1.9183,7,64,0.1298,0,0,0.5,43,3,0,1
44,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,3.0,2,6,0.0,0,0,0.5,18,1,0,0
23,1,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.6667,0,0,0,2
20,0,1,0,0,0,3,8,0,0,0,0,0,1,0,0,0,3.0,0,0,0.15,0,0,0.6,0,0,0,2
48,1,1,0,0,0,0,13,1,1,0,0,0,0,1,0,0,2.8731,2,5,0.0,0,0,0.4615,17,1,0,0
23,0,1,1,0,0,0,12,0,0,0,0,0,1,0,0,0,2.9183,1,0,0.0,0,0,0.5455,0,0,0,2
53,1,1,0,0,0,0,14,1,1,0,0,0,0,0,0,0,3.0391,2,8,0.0,0,0,0.4286,18,1,0,0
23,1,2,0,0,0,0,4,0,0,0,0,0,1,0,6,1,2.0,0,0,0.0,0,0,0.75,0,0,0,2
19,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2.5,0,0,0.0,0,0,0.625,0,0,0,2
51,1,1,0,0,0,0,13,1,1,0,0,0,0,0,0,0,3.0851,2,8,0.0,0,0,0.6154,18,1,0,0
63,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,12,0.381,0,0,1.0,0,0,0,1
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
30,1,1,0,0,0,2,7,1,1,0,0,0,0,0,0,0,2.8074,2,5,0.1,0,0,0.6,6,1,0,0
56,1,2,1,0,0,3,7,1,1,0,0,0,0,0,20,1,2.5216,3,10,0.2321,0,0,0.75,5,1,0,1
32,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.5216,2,6,0.0,0,0,0.7143,7,1,0,0
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,9,108,0.0686,0,0,0.5,43,3,0,1
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
27,1,1,1,0,0,3,15,0,0,0,0,0,1,0,0,0,3.7736,1,0,0.1111,0,0,0.7273,0,0,0,2
42,1,1,0,0,0,2,15,1,1,0,0,0,0,0,0,0,3.5069,2,6,0.0476,0,0,0.6923,8,1,0,0
43,1,2,2,0,0,0,11,0,0,0,0,0,0,0,18,1,2.914,2,1,0.0,0,0,0.5455,0,0,0,1
43,1,3,0,0,0,0,8,1,0,0,0,0,0,0,9,1,3.0,0,11,0.0,0,0,0.625,0,0,0,0
36,1,3,0,0,0,0,7,1,0,0,0,0,0,0,4,1,2.5216,0,10,0.0,0,0,0.7143,0,0,0,0
34,1,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,3.0221,2,0,0.0,0,0,0.6667,9,1,0,0
62,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,11,0.2903,0,0,1.0,0,0,0,1
30,1,1,1,0,0,0,18,0,0,0,0,0,1,0,0,0,3.5724,1,0,0.0,0,0,0.7647,0,0,0,2
19,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.5216,0,0,0.0,0,0,0.5714,0,0,0,2
34,1,2,0,0,0,0,3,1,1,0,0,1,0,0,6,1,1.585,2,6,0.0294,0,0,0.6667,6,1,0,0
25,1,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,3.2389,1,0,0.0,0,0,0.5833,0,0,0,0
26,1,3,0,0,0,0,6,0,0,0,0,0,0,0,5,1,2.585,0,0,0.0,0,0,0.6667,0,0,0,0
35,1,3,0,0,0,0,3,2,0,0,0,0,0,0,6,1,1.585,0,11,0.0,0,0,0.6667,0,0,0,0
64,1,2,0,0,0,0,6,3,0,0,0,0,0,0,5,1,1.9183,2,40,0.0,0,0,0.5,0,0,0,1
22,1,1,0,0,0,0,9,0,0,1,0,0,1,0,0,0,2.9477,0,0,0.0,0,0,0.7778,0,0,0,2
17,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.8074,0,0,0.0,0,0,0.7143,0,0,0,2
41,1,3,0,0,0,0,7,2,0,0,0,0,0,0,8,1,2.1281,0,11,0.0,0,0,0.5714,0,0,0,0
45,1,1,0,0,0,0,11,1,1,0,0,0,0,1,0,0,3.2776,2,5,0.0,0,0,0.7273,17,1,0,0
38,1,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,3.1699,2,10,0.0,0,0,0.6667,7,1,0,0
27,1,1,0,0,0,0,6,1,0,1,0,0,1,0,0,0,2.585,0,9,0.0,0,0,0.5,0,0,0,2
37,1,2,0,0,0,0,7,2,0,0,0,0,0,0,7,1,2.8074,0,11,0.0,0,0,0.4286,0,0,0,1
34,1,3,0,0,0,0,4,1,0,0,0,0,0,0,4,1,1.5,0,11,0.0,0,0,1.0,0,0,0,0
22,1,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,3.1219,0,0,0.1364,0,0,0.7143,0,0,0,2
19,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2.585,0,0,0.0,0,0,0.8333,0,0,0,2
23,1,1,1,0,0,0,11,0,0,1,0,0,1,0,0,0,3.0958,1,0,0.0,0,0,0.6,0,0,0,2
32,1,2,0,0,0,0,6,0,0,0,0,1,0,0,12,1,2.2516,0,1,0.0625,0,0,0.6667,0,0,0,1
28,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2.7255,0,7,0.0,0,0,0.5556,0,0,0,0
55,1,1,0,0,0,0,15,1,1,0,0,0,0,0,0,0,3.1899,2,9,0.0,0,0,0.6667,18,1,0,0
23,0,1,1,0,0,1,12,0,0,0,0,0,1,0,0,0,3.2516,1,0,0.0435,0,0,0.6,0,0,0,2
130,1,3,0,0,0,0,7,4,1,0,0,0,0,0,0,0,2.5216,7,70,0.1308,0,0,0.7143,36,2,0,1
22,1,1,0,0,0,1,11,0,0,0,0,0,1,0,0,0,3.2776,0,0,0.0455,0,0,0.8,0,0,0,2
33,1,3,0,0,0,0,6,1,0,0,0,0,0,0,3,1,2.2516,0,9,0.0,0,0,0.6667,0,0,0,0
47,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.5216,2,10,0.0,0,0,0.4286,18,1,0,0
26,1,2,0,0,0,0,4,0,0,0,0,0,0,0,9,1,2.0,0,1,0.1154,0,0,0.5,0,0,0,1
30,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,3.25,1,0,0.0,0,0,0.5333,0,0,0,2
18,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2.8074,0,0,0.0,0,0,0.5714,0,0,0,0
30,1,2,0,0,0,0,6,0,0,0,0,0,0,0,10,1,2.2516,0,1,0.1333,0,0,0.6667,0,0,0,1
39,1,3,0,0,0,0,7,1,0,0,0,0,0,0,9,1,2.5216,0,8,0.0,0,0,0.5714,0,0,0,0
33,1,2,0,0,0,0,11,0,0,0,0,0,0,0,8,1,2.914,0,1,0.0,0,0,0.5455,0,0,0,1
21,0,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,3.1219,0,0,0.1429,0,0,0.7143,0,0,0,2
21,1,2,0,0,0,1,2,0,0,0,0,0,0,0,6,1,1.0,0,1,0.3333,0,0,1.0,0,0,0,1
16,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,2.0,0,0,0.0,0,0,0.75,0,0,0,2
21,1,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2.5,0,0,0.0,0,0,0.625,0,0,0,2
19,1,1,0,0,0,3,7,0,0,1,0,0,1,0,0,0,2.8074,0,0,0.1579,0,0,0.75,0,0,0,2
18,1,2,0,0,0,0,2,0,0,0,0,0,0,0,4,1,1.0,0,0,0.0,0,0,0.5,0,0,0,0
27,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,12,0.1481,0,0,0.75,0,0,0,1
22,1,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2.6464,0,0,0.0,0,0,0.6,0,0,0,2
23,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2.8074,0,4,0.0,0,0,0.5714,0,0,0,1
35,1,2,0,0,0,0,3,0,0,0,0,0,0,0,18,1,1.585,0,1,0.0,0,0,0.6667,0,0,0,1
35,1,3,0,0,0,0,5,1,0,0,0,0,0,0,7,1,2.3219,0,8,0.0,0,0,0.8,0,0,0,0
28,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,3.25,1,0,0.0,0,0,0.5333,0,0,0,2
24,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,3.2516,1,0,0.0,0,0,0.6364,0,0,0,0
33,1,1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2.171,0,11,0.0,0,0,0.7,0,0,0,1
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
14,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1.585,0,0,0.0,0,0,0.6667,0,0,0,2
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
39,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.8074,2,7,0.0,0,0,0.7143,12,1,0,0
20,0,2,0,0,0,0,4,0,0,0,0,0,1,0,4,1,2.0,0,0,0.0,0,0,0.75,0,0,0,2
23,1,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,3.3219,0,0,0.0,0,0,0.7,0,0,0,2
144,1,3,0,0,0,0,7,4,1,0,0,0,0,0,0,0,2.5216,11,72,0.1319,0,0,0.7143,48,3,0,1
32,1,3,0,0,0,0,4,1,0,0,0,0,0,0,5,1,2.0,0,8,0.0,0,0,0.75,0,0,0,0
45,1,2,0,0,0,0,6,3,0,1,0,0,0,0,7,1,2.585,0,18,0.0444,0,0,0.5,0,0,0,1
20,1,1,1,0,0,0,8,0,0,1,0,0,1,1,0,0,2.4056,1,0,0.0,0,0,0.5714,0,0,0,2
37,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,2.3219,0,11,0.0,0,0,0.6,0,0,0,0
30,1,3,0,0,0,0,6,1,0,0,0,0,0,0,3,1,2.585,0,6,0.0,0,0,0.6667,0,0,0,0
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
41,1,2,0,0,0,0,11,0,0,0,0,1,0,0,16,1,2.914,0,1,0.0,0,0,0.5455,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
23,0,2,0,0,0,0,6,0,0,0,0,0,1,0,4,1,2.585,0,0,0.0,0,0,0.8333,0,0,0,2
48,1,1,0,0,0,0,10,1,1,0,0,0,0,1,0,0,2.9219,2,8,0.0,0,0,0.7,17,1,0,0
25,1,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.4183,1,0,0.0,0,0,0.7273,0,0,0,2
40,1,3,0,0,0,0,12,1,0,0,0,0,0,0,9,1,2.7516,0,4,0.0,0,0,0.5833,0,0,0,0
28,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,0
